url,product_name,brand_name,target_gender,image_url,top_notes,middle_notes,base_notes
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Reflections-79608.html,CK One Reflections Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.79608.jpg,"Lemon, Ice, Ginger","Green Tea, Ice","Musk, Woodsy Notes"
https://www.fragrantica.com/perfume/Calvin-Klein/CK-Free-Blue-13497.html,CK Free Blue Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.13497.jpg,"Lavender, Mint, Mandarin Orange","Water Notes, Green Notes, Cardamom, Nutmeg","Musk, Amber, Leather"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-25th-Anniversary-Edition-for-Men-24790.html,Eternity 25th Anniversary Edition for Men Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.24790.jpg,"Green Notes, Lavender, Mandarin Orange","Sage, Jasmine, Basil, Tarragon","Vetiver, Amber, Palisander Rosewood, Cedar"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-for-Men-Summer-2016-35912.html,Eternity for Men Summer 2016 Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.35912.jpg,"Bergamot, Lime, Coriander","Sea Salt, Sage, Basil","Amber, Musk, Cedar"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2010-7974.html,Eternity Summer 2010 Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.7974.jpg,"Passion Flower, Grapefruit, Ginger","Peony, Freesia, Lily-of-the-Valley","Musk, Amber"
https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Men-Intense-1952.html,Euphoria Men Intense Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.1952.jpg,"Ginger, Pepper","Black Basil, Cedar, Sage, Vetiver","Amber, Agarwood (Oud), Patchouli, Myrrh, Labdanum"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Night-25921.html,Eternity Night Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.25921.jpg,"Pink Pepper, Plum, Wild Berries","Jasmine, Frangipani, Wisteria","Musk, Sandalwood, Tonka Bean"
https://www.fragrantica.com/perfume/Calvin-Klein/Obsessed-for-Men-45709.html,Obsessed for Men Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.45709.jpg,"Sichuan Pepper, Grapefruit, Cardamom, Lavender, Lemon","Leather, Cedar, Labdanum, Pineapple, Geranium","Ambroxan, Black Vanilla Husk, Cinnamon, Patchouli, Amberwood"
https://www.fragrantica.com/perfume/Calvin-Klein/Truth-For-Men-268.html,Truth For Men Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.268.jpg,"Basil, Cardamom, Green Leaves","Fern, Resins","Red Cedar, Patchouli, Exotic Woods"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-for-Men-Summer-2014-23604.html,Eternity for Men Summer 2014 Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.23604.jpg,"Watermelon, Pear, Basil, Juniper Berries","Lavender, Cardamom, Thyme","Sandalwood, Musk, Amber"
